book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,book_idx
37,100915,100915,4790821,474,60764899,9780060764890.0,C.S. Lewis,1950.0,"The Lion, the Witch and the Wardrobe","The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",eng,4.19,1531800,1584884,15186,19309,55542,262038,513366,734629,https://images.gr-assets.com/books/1353029077m/100915.jpg,https://images.gr-assets.com/books/1353029077s/100915.jpg,-0.43060672,0.876523,-0.592862,0.57311434,0.67055887,0.3948489,0.18000486,0.67493516,-0.08216688,-0.72041905,0.3650407,-0.55773276,0.5973633,-0.5500481,0.6185317,-0.6623115,-0.74478245,0.5594031,0.5248488,-0.5417549,-0.3767457,-0.5346715,0.5769635,-0.3837766,0.6200748,-0.74323595,0.46204764,0.6394628,0.06048922,-0.53364503,0.61990494,-0.23047991,36
38,14050,18619684,2153746,167,965818675,9780965818670.0,Audrey Niffenegger,2003.0,The Time Traveler's Wife,The Time Traveler's Wife,eng,3.95,746287,1308667,43382,44339,85429,257805,427210,493884,https://images.gr-assets.com/books/1437728815m/14050.jpg,https://images.gr-assets.com/books/1437728815s/14050.jpg,-0.28768235,0.3614673,-0.51767415,0.5621128,0.61737686,0.31713164,0.12819739,0.68000865,-0.21547827,-0.69589835,0.39332408,-0.57080936,0.5478355,-0.32886195,0.63374346,-0.5793706,-0.74941516,0.68346864,0.577346,-0.5451405,-0.37050524,-0.57590884,0.5917539,-0.4606589,0.6104219,-0.70028126,0.36776996,0.57392466,0.6963147,-0.46140173,0.62826663,-0.26897934,37
39,13496,13496,1466917,101,553588486,9780553588480.0,George R.R. Martin,1996.0,A Game of Thrones,"A Game of Thrones (A Song of Ice and Fire, #1)",eng,4.45,1319204,1442220,46205,19988,28983,114092,404583,874574,https://images.gr-assets.com/books/1436732693m/13496.jpg,https://images.gr-assets.com/books/1436732693s/13496.jpg,-0.19831964,-0.4810804,-0.60329056,0.6371105,0.56327534,0.4392381,0.24255855,0.6579513,0.14944087,-0.74775964,0.6077957,-0.6177781,0.6537217,-0.44639045,0.7039739,-0.64715284,-0.7699128,0.6916814,0.63160986,-0.68133634,-0.3202561,-0.56591374,0.54327,-0.5933667,0.5680262,-0.7768424,0.4115778,0.70648307,0.40804267,-0.3236106,0.6596048,0.12837522,38
40,19501,19501,3352398,185,143038419,9780143038410.0,Elizabeth Gilbert,2006.0,"Eat, pray, love: one woman's search for everything across Italy, India and Indonesia","Eat, Pray, Love",eng,3.51,1181647,1206597,49714,100373,149549,310212,332191,314272,https://images.gr-assets.com/books/1503066414m/19501.jpg,https://images.gr-assets.com/books/1503066414s/19501.jpg,-0.22555988,0.72740734,-0.45529228,0.4822532,0.42779592,0.38894022,0.15640146,0.6047397,0.005323636,-0.563036,0.30876696,-0.45475605,0.5199439,-0.29919732,0.5161345,-0.46890008,-0.5698405,0.4898538,0.50577617,-0.40194303,-0.4073124,-0.47929946,0.41070008,-0.29448104,0.43657142,-0.57878727,0.27495775,0.4523492,0.73242307,-0.35132903,0.54367375,-0.29215267,39
41,28187,28187,3346751,159,786838655,9780786838650.0,Rick Riordan,2005.0,The Lightning Thief,"The Lightning Thief (Percy Jackson and the Olympians, #1)",eng,4.23,1366265,1411114,46006,18303,48294,219638,435514,689365,https://images.gr-assets.com/books/1400602609m/28187.jpg,https://images.gr-assets.com/books/1400602609s/28187.jpg,-0.5392277,1.007003,-0.53466284,0.43934834,0.5184358,0.51642615,0.69735146,0.5064342,0.540358,-0.6036232,0.5874857,-0.5275711,0.5003699,-0.45453754,0.5860427,-0.5787716,-0.5695367,0.5657908,0.5298079,-0.5248515,-0.56658876,-0.26498914,0.27164903,-0.40056202,0.49806285,-0.5907285,0.3576435,0.5779406,0.9785375,-0.34455574,0.5408841,0.45395425,40
42,1934,1934,3244642,1707,451529308,9780451529300.0,Louisa May Alcott,1868.0,Little Women,"Little Women (Little Women, #1)",en-US,4.04,1257121,1314293,17090,31645,70011,250794,426280,535563,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.36074373,1.1209267,-0.5346437,0.59252536,0.6860579,0.29335216,-0.1980332,0.68275064,-0.3460512,-0.7021491,0.22667009,-0.5021402,0.6117487,-0.5176197,0.6239119,-0.5582702,-0.7393559,0.67823684,0.6212748,-0.5199377,-0.3643232,-0.60375607,0.6223915,-0.38697377,0.6742887,-0.7004041,0.4622029,0.56355834,0.08838228,-0.53812855,0.58474815,-0.49771452,41
43,10210,10210,2977639,2568,142437204,9780142437210.0,"Charlotte Brontë, Michael Mason",1847.0,Jane Eyre,Jane Eyre,eng,4.1,1198557,1286135,31212,35132,64274,212294,400214,574221,https://images.gr-assets.com/books/1327867269m/10210.jpg,https://images.gr-assets.com/books/1327867269s/10210.jpg,-0.40262476,0.82801026,-0.5796156,0.5596517,0.6830383,0.27383137,-0.2897671,0.71617115,-0.38163185,-0.7134692,0.23485269,-0.5887226,0.63645345,-0.53195775,0.6567764,-0.5522905,-0.7729625,0.65549976,0.6017502,-0.6174962,-0.3139821,-0.62182975,0.6403924,-0.4574329,0.6309795,-0.69285756,0.43291092,0.62526906,-0.25327316,-0.54540384,0.6145003,-0.46492872,42
44,15931,15931,1498135,190,553816713,9780553816720.0,Nicholas Sparks,1996.0,The Notebook,"The Notebook (The Notebook, #1)",eng,4.06,1053403,1076749,17279,41395,63432,176469,298259,497194,https://images.gr-assets.com/books/1385738917m/15931.jpg,https://images.gr-assets.com/books/1385738917s/15931.jpg,-0.4122784,1.3676922,-0.46491933,0.49057785,0.44555712,0.44162104,0.47802186,0.55417085,0.4008727,-0.5753744,0.407289,-0.46398628,0.44060782,-0.19469595,0.5009015,-0.50652695,-0.5732367,0.5109347,0.5283959,-0.4841815,-0.50338775,-0.42928335,0.33960962,-0.37061894,0.47634238,-0.53600204,0.17262618,0.47332093,1.3814989,-0.19537157,0.44314998,-0.31083727,43
45,4214,4214,1392700,264,770430074,9780770430080.0,Yann Martel,2001.0,Life of Pi,Life of Pi,,3.88,1003228,1077431,42962,39768,74331,218702,384164,360466,https://images.gr-assets.com/books/1320562005m/4214.jpg,https://images.gr-assets.com/books/1320562005s/4214.jpg,-0.19886975,-0.18643604,-0.62633747,0.55767024,0.5575822,0.32480183,-0.1422779,0.70911396,-0.195842,-0.67083085,0.37649107,-0.6299431,0.669749,-0.5758815,0.66417426,-0.5942589,-0.7308049,0.69198483,0.6343487,-0.58175164,-0.30740914,-0.6214864,0.6212401,-0.54761213,0.59569937,-0.71933407,0.46683726,0.6317024,-0.18082586,-0.47501406,0.6477179,-0.26286387,44
46,43641,43641,3441236,128,1565125606,9781565125600.0,Sara Gruen,2006.0,Water for Elephants,Water for Elephants,eng,4.07,1068146,1108839,55732,16705,49832,200154,417328,424820,https://images.gr-assets.com/books/1494428973m/43641.jpg,https://images.gr-assets.com/books/1494428973s/43641.jpg,-0.25860587,0.6624278,-0.5646047,0.5819875,0.593669,0.21569276,-0.020055274,0.6839289,-0.3581197,-0.68807006,0.2636604,-0.5290405,0.5741616,-0.31705672,0.5899848,-0.52569157,-0.70901495,0.5922541,0.63070977,-0.53793806,-0.40728307,-0.51583534,0.5444895,-0.3527513,0.648265,-0.74434584,0.3052652,0.5719343,0.9323896,-0.39909145,0.5676146,-0.33012298,45
47,19063,19063,878368,251,375831002,9780375831000.0,Markus Zusak,2005.0,The Book Thief,The Book Thief,eng,4.36,1159741,1287798,93611,17892,35360,135272,377218,722056,https://images.gr-assets.com/books/1390053681m/19063.jpg,https://images.gr-assets.com/books/1390053681s/19063.jpg,-0.40417004,0.15116622,-0.6385738,0.6120517,0.67476577,0.3379396,0.17036968,0.6365517,-0.14175373,-0.7585747,0.4285673,-0.58886737,0.6668954,-0.55774975,0.6830829,-0.5860367,-0.7868506,0.63991034,0.64632136,-0.5959147,-0.4974277,-0.48713022,0.5446873,-0.4558238,0.6984991,-0.80328554,0.4722383,0.6757795,0.25518355,-0.5254459,0.6436072,-0.06330594,46
48,4381,4381,1272463,507,307347974,9780307347980.0,Ray Bradbury,1953.0,Fahrenheit 451,Fahrenheit 451,spa,3.97,570498,1176240,30694,28366,64289,238242,426292,419051,https://images.gr-assets.com/books/1351643740m/4381.jpg,https://images.gr-assets.com/books/1351643740s/4381.jpg,-0.24732473,-0.8155708,-0.5381974,0.5650474,0.672465,0.35973623,0.037253276,0.63490295,0.0903572,-0.6862363,0.4730803,-0.63268816,0.60944724,-0.5488963,0.6627599,-0.53127867,-0.7868749,0.7220327,0.5208497,-0.5893779,-0.35907945,-0.59684634,0.5976848,-0.56953603,0.6300998,-0.7649453,0.5482733,0.6148873,-1.001584,-0.5214408,0.60689056,-0.289041,47
49,49041,49041,3203964,194,316160199,9780316160190.0,Stephenie Meyer,2006.0,"New Moon (Twilight, #2)","New Moon (Twilight, #2)",eng,3.52,1149630,1199000,44020,102837,160660,294207,290612,350684,https://images.gr-assets.com/books/1361039440m/49041.jpg,https://images.gr-assets.com/books/1361039440s/49041.jpg,-0.40969488,2.550532,-0.36436087,0.4610574,0.35305113,0.4372714,0.26975214,0.44231918,0.11846358,-0.6220639,0.30381018,-0.14279634,0.3745086,0.28045562,0.45811167,-0.44014508,-0.60395217,0.3785144,0.4658991,-0.37654138,-0.57207143,-0.34522155,0.18153739,-0.06569075,0.44885036,-0.48321983,-0.09672667,0.3954551,1.9554719,0.33883727,0.38728184,-0.705519,48
50,30119,30119,30518,45,60513039,9780060513030.0,Shel Silverstein,1974.0,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,Where the Sidewalk Ends,eng,4.29,1016888,1023781,9234,16590,30792,139024,293222,544153,https://images.gr-assets.com/books/1168052448m/30119.jpg,https://images.gr-assets.com/books/1168052448s/30119.jpg,-0.33852306,0.22739358,-0.58113146,0.563205,0.64598006,0.37772065,0.17652509,0.63153225,0.076749966,-0.6953359,0.48395532,-0.630736,0.589699,-0.5155472,0.6688655,-0.60391015,-0.75450623,0.6423786,0.53330785,-0.6079574,-0.47195253,-0.5290218,0.58308506,-0.42914093,0.6509561,-0.75057995,0.4788021,0.61184984,-0.25077564,-0.5767978,0.6444126,-0.41777778,49
51,256683,256683,2267189,178,1416914285,9781416914280.0,Cassandra Clare,2007.0,City of Bones,"City of Bones (The Mortal Instruments, #1)",eng,4.12,1154031,1241799,51589,34122,65349,203466,356048,582814,https://images.gr-assets.com/books/1432730315m/256683.jpg,https://images.gr-assets.com/books/1432730315s/256683.jpg,-0.6136598,1.301863,-0.51713943,0.48073325,0.494503,0.5947358,0.7026385,0.44417822,0.60970986,-0.61223465,0.5893859,-0.41302848,0.5198799,-0.30867445,0.5440048,-0.58737266,-0.5952459,0.5249146,0.48049194,-0.46623355,-0.6189452,-0.24789557,0.09826991,-0.44402274,0.50132066,-0.60407954,0.10861549,0.4798153,1.1994339,-0.2633601,0.52098864,0.40393475,50
52,428263,428263,2675454,185,316160202,9780316160210.0,Stephenie Meyer,2007.0,Eclipse,"Eclipse (Twilight, #3)",en-US,3.69,1134511,1176642,35216,83094,124293,260763,309358,399134,https://images.gr-assets.com/books/1361038355m/428263.jpg,https://images.gr-assets.com/books/1361038355s/428263.jpg,-0.43373314,2.766684,-0.35360536,0.4683286,0.32895967,0.469562,0.33232617,0.45570925,0.21522304,-0.587026,0.30147642,-0.17554615,0.42661902,0.28271303,0.4341133,-0.47193652,-0.6054467,0.45524922,0.48898795,-0.41069388,-0.5683885,-0.36904472,0.21801755,-0.08274219,0.49732852,-0.5395841,-0.07307086,0.42131907,2.135984,0.30546486,0.37492377,-0.6865776,51
53,113436,113436,3178011,217,375826696,9780375826700.0,Christopher Paolini,2002.0,Eragon,"Eragon (The Inheritance Cycle, #1)",en-US,3.86,1104021,1125231,18280,50563,88536,240157,337943,408032,https://images.gr-assets.com/books/1366212852m/113436.jpg,https://images.gr-assets.com/books/1366212852s/113436.jpg,-0.39107662,1.1160977,-0.5049629,0.5183991,0.48955405,0.44815344,0.47464806,0.48769575,0.33413625,-0.5712354,0.5706818,-0.43915698,0.48036233,-0.4430315,0.56489474,-0.5405708,-0.56582177,0.56705195,0.5101598,-0.57433194,-0.44924566,-0.36733562,0.3285464,-0.34299362,0.4597908,-0.59330016,0.33929828,0.5298021,1.2405528,-0.25460312,0.49105564,0.12718153,52
54,11,386162,3078186,257,345391802,9780345391800.0,Douglas Adams,1979.0,The Hitchhiker's Guide to the Galaxy,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",en-US,4.2,936782,1006479,20345,21764,41962,145173,299579,498001,https://images.gr-assets.com/books/1327656754m/11.jpg,https://images.gr-assets.com/books/1327656754s/11.jpg,-0.3067798,-1.4122248,-0.61820966,0.55962425,0.6095035,0.53834033,0.5135573,0.5734214,0.5542004,-0.6525744,0.6908667,-0.67690873,0.5482365,-0.49651542,0.69111705,-0.6619834,-0.67417073,0.63260514,0.60153645,-0.6477119,-0.29987907,-0.5746482,0.5286802,-0.61787504,0.6288262,-0.7187831,0.5131159,0.6492421,-0.70957136,-0.52697694,0.62112486,-0.022708552,53
55,5129,5129,3204877,515,60929871,9780060929880.0,Aldous Huxley,1932.0,Brave New World,Brave New World,eng,3.97,1022601,1079135,20095,26367,60328,219895,389379,383166,https://images.gr-assets.com/books/1487389574m/5129.jpg,https://images.gr-assets.com/books/1487389574s/5129.jpg,-0.17437509,-0.83801705,-0.51638865,0.59105146,0.6565087,0.38907993,-0.02984642,0.5932061,0.10217866,-0.6361673,0.41001144,-0.61167413,0.5893883,-0.49891093,0.591635,-0.549025,-0.72413915,0.6867949,0.54515094,-0.54014343,-0.3381728,-0.6242459,0.59350264,-0.53878164,0.6527611,-0.73681635,0.51181144,0.63295597,-1.1659282,-0.5397022,0.6136404,-0.26303214,54
56,1162543,1162543,2960529,183,031606792X,9780316067930.0,Stephenie Meyer,2008.0,Breaking Dawn,"Breaking Dawn (Twilight, #4)",en-US,3.7,1070245,1107709,44550,100994,114893,213402,267706,410714,https://images.gr-assets.com/books/1361039438m/1162543.jpg,https://images.gr-assets.com/books/1361039438s/1162543.jpg,-0.4606434,2.6970396,-0.3327975,0.47284666,0.35292503,0.47013834,0.4003334,0.43475255,0.258872,-0.5651194,0.34779876,-0.18494321,0.38435638,0.32850656,0.4430742,-0.46850523,-0.5934006,0.41177484,0.4737899,-0.4109307,-0.58436185,-0.38118732,0.20020503,-0.1279408,0.47963926,-0.4802944,-0.092466846,0.41770944,2.1812036,0.31780034,0.381976,-0.7205486,55
57,37435,37435,3275013,125,142001740,9780142001740.0,Sue Monk Kidd,2001.0,The Secret Life of Bees,The Secret Life of Bees,en-US,4.01,916189,937393,26522,17500,45455,185631,347540,341267,https://images.gr-assets.com/books/1473454532m/37435.jpg,https://images.gr-assets.com/books/1473454532s/37435.jpg,-0.29834628,0.74299645,-0.48590443,0.6083699,0.56066775,0.34749594,0.07023409,0.63969296,-0.14608295,-0.66938204,0.359899,-0.5587655,0.5926862,-0.39697364,0.5582352,-0.5104772,-0.65507543,0.5932894,0.5781212,-0.48867214,-0.38807842,-0.5365323,0.5327969,-0.3504937,0.6206872,-0.62588584,0.41370207,0.5842704,0.8684297,-0.5064572,0.5863844,-0.42560458,56
58,2956,2956,1835605,2277,142437174,9780142437180.0,"Mark Twain, John Seelye, Guy Cardwell",1884.0,The Adventures of Huckleberry Finn,The Adventures of Huckleberry Finn,eng,3.8,953758,1001491,12448,28467,76630,255722,344356,296316,https://images.gr-assets.com/books/1405973850m/2956.jpg,https://images.gr-assets.com/books/1405973850s/2956.jpg,-0.20688716,-0.19703025,-0.5099357,0.60085857,0.6075587,0.3645529,-0.16688906,0.65813404,0.026710259,-0.6182812,0.3725284,-0.5551102,0.5641372,-0.57764924,0.57222354,-0.5414355,-0.69711596,0.62761277,0.57909924,-0.5387516,-0.35635573,-0.6715734,0.5981095,-0.51938045,0.61783475,-0.65941817,0.55415344,0.6293888,-1.2545152,-0.5688431,0.6473197,-0.53110915,57
59,24178,24178,987048,180,64410935,9780064410940.0,"E.B. White, Garth Williams, Rosemary Wells",1952.0,Charlotte's Web,Charlotte's Web,eng,4.15,1064521,1084842,13044,18450,41124,191415,346090,487763,https://images.gr-assets.com/books/1439632243m/24178.jpg,https://images.gr-assets.com/books/1439632243s/24178.jpg,-0.35575536,0.6142102,-0.52535653,0.6214238,0.6842317,0.33679274,-0.023213906,0.6514975,-0.10802509,-0.6960211,0.38467515,-0.5886955,0.5769039,-0.5913092,0.60762304,-0.57551795,-0.7695923,0.6751361,0.55816376,-0.5727132,-0.44163427,-0.6352463,0.6203976,-0.42050332,0.68215746,-0.722207,0.5637197,0.56662303,-0.4435046,-0.61467284,0.65437883,-0.6393885,58
60,1618,1618,4259809,183,1400032717,9781400032720.0,Mark Haddon,2003.0,The Curious Incident of the Dog in the Night-Time,The Curious Incident of the Dog in the Night-Time,eng,3.85,867553,915790,35796,21049,58117,218218,355925,262481,https://images.gr-assets.com/books/1479863624m/1618.jpg,https://images.gr-assets.com/books/1479863624s/1618.jpg,-0.30240393,-0.11468003,-0.5621166,0.5638486,0.5908872,0.28942,0.042680345,0.58352435,0.049987596,-0.65796757,0.41003117,-0.61569554,0.596535,-0.55236584,0.53222793,-0.56121963,-0.65439427,0.6666622,0.5775867,-0.552572,-0.33586267,-0.58173674,0.5613443,-0.44603026,0.5803524,-0.66524655,0.4513756,0.6002765,-0.07518181,-0.5794223,0.61380136,-0.40655807,59
61,22557272,22557272,41107568,14,1594633665,9781594633670.0,Paula Hawkins,2015.0,The Girl on the Train,The Girl on the Train,eng,3.88,1008778,1226485,93600,27773,73897,273817,488447,362551,https://images.gr-assets.com/books/1490903702m/22557272.jpg,https://images.gr-assets.com/books/1490903702s/22557272.jpg,-0.34186417,0.8299068,-0.48152044,0.48713788,0.44032368,0.17486918,0.2193581,0.57101995,-0.07274213,-0.6292855,0.30881307,-0.48056257,0.525569,-0.3220386,0.5139832,-0.41656828,-0.6522155,0.5338446,0.5553229,-0.50360185,-0.5133768,-0.37769058,0.47712407,-0.39083934,0.54612494,-0.6148172,0.37251097,0.59153557,0.9755313,-0.37076372,0.47393504,-0.16297098,60
62,119322,119322,1536771,287,679879242,9780679879240.0,Philip Pullman,1995.0,Northern Lights,"The Golden Compass (His Dark Materials, #1)",eng,3.94,953970,994914,14915,38382,64591,198764,313147,380030,https://images.gr-assets.com/books/1451271747m/119322.jpg,https://images.gr-assets.com/books/1451271747s/119322.jpg,-0.35425502,-0.13446788,-0.64117235,0.5499412,0.5683742,0.35533562,0.27483577,0.6277775,0.05141925,-0.64612466,0.49450326,-0.5647838,0.61583364,-0.45174128,0.63115877,-0.5957143,-0.65960497,0.6584853,0.55302376,-0.62119865,-0.4001672,-0.59032327,0.5561836,-0.4886557,0.6140669,-0.70712394,0.4400868,0.6440215,-0.20444712,-0.44862863,0.56856287,-0.116581336,61
63,6185,6185,1565818,2498,393978893,9780393978900.0,"Emily Brontë, Richard J. Dunn",1847.0,Wuthering Heights,Wuthering Heights,eng,3.82,899195,1001135,26157,46469,84084,215320,309180,346082,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.38572225,0.6404877,-0.5269612,0.5689397,0.616527,0.25910175,-0.24476652,0.7028013,-0.3102915,-0.6874146,0.23594554,-0.5407479,0.63422877,-0.5564615,0.5752485,-0.58158374,-0.75477487,0.67976016,0.6569571,-0.50785565,-0.35930136,-0.6662499,0.6143331,-0.46437892,0.59611773,-0.66629374,0.46154112,0.558532,-0.78210336,-0.50314003,0.6379771,-0.58612,62
64,10917,10917,1639903,125,743454537,9780743454540.0,Jodi Picoult,2004.0,My Sister's Keeper,My Sister's Keeper,eng,4.06,863879,887880,30719,17547,42763,162573,314003,350994,https://images.gr-assets.com/books/1369504683m/10917.jpg,https://images.gr-assets.com/books/1369504683s/10917.jpg,-0.39080858,1.2186892,-0.51939595,0.49152136,0.5098127,0.38300443,0.35398087,0.5973687,0.14087951,-0.6373297,0.3878263,-0.45223752,0.48935688,-0.2866162,0.5427427,-0.5038919,-0.6969335,0.59152436,0.59785897,-0.48373517,-0.5374383,-0.4077464,0.45761693,-0.3434204,0.54421693,-0.66000926,0.3156737,0.52696186,1.3638742,-0.3374149,0.5485793,-0.36434948,63
65,4981,4981,1683562,241,385333846,9780385333850.0,Kurt Vonnegut Jr.,1969.0,"Slaughterhouse-Five, or The Children's Crusade: A Duty-Dance with Death ",Slaughterhouse-Five,eng,4.06,846488,891762,19646,24964,45518,152442,300948,367890,https://images.gr-assets.com/books/1440319389m/4981.jpg,https://images.gr-assets.com/books/1440319389s/4981.jpg,-0.11149294,-1.1211852,-0.5589358,0.5444912,0.5715499,0.41393137,0.03531231,0.63727343,0.24074818,-0.6172766,0.4648649,-0.6581864,0.57652456,-0.5704516,0.6624113,-0.5884914,-0.69973934,0.6772025,0.5244173,-0.5321702,-0.3379835,-0.606654,0.5188443,-0.5939106,0.63228065,-0.6920962,0.5560969,0.63347256,-1.358961,-0.5763867,0.6363625,-0.26515508,64
66,18405,18405,3358283,409,446675539,9780446675540.0,Margaret Mitchell,1936.0,Gone with the Wind,Gone with the Wind,eng,4.28,873981,897303,16050,19996,33136,116160,234290,493721,https://images.gr-assets.com/books/1328025229m/18405.jpg,https://images.gr-assets.com/books/1328025229s/18405.jpg,-0.31977317,0.77473223,-0.5820191,0.60477084,0.64917666,0.29889762,-0.21209595,0.7351972,-0.31533754,-0.69463545,0.31653488,-0.5836421,0.59100825,-0.49018517,0.591641,-0.49154094,-0.77683127,0.68545955,0.6270887,-0.56986916,-0.39636546,-0.5916624,0.5836458,-0.40339974,0.6433116,-0.70847404,0.45350718,0.64658475,0.46872956,-0.48704258,0.69167393,-0.43349236,65
67,128029,128029,3271379,197,1594489505,9781594489500.0,Khaled Hosseini,2007.0,A Thousand Splendid Suns,A Thousand Splendid Suns,eng,4.34,818742,866065,43645,6509,18015,99030,295817,446694,https://images.gr-assets.com/books/1345958969m/128029.jpg,https://images.gr-assets.com/books/1345958969s/128029.jpg,-0.34758267,0.6634971,-0.59872913,0.649832,0.56334186,0.2742028,0.042495966,0.6373069,-0.20387584,-0.68673056,0.29951468,-0.6021109,0.6195464,-0.47808608,0.60914123,-0.539405,-0.7757819,0.6223333,0.6382081,-0.5815412,-0.4588019,-0.55278605,0.5519624,-0.41734642,0.65826815,-0.75050145,0.42162806,0.61262333,0.74515116,-0.47606614,0.61112773,-0.27692673,66
